Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand,Layer2FlashStorage
Lenovo,Ultrabook,8,Windows,1.32,0,0,157.3505121487356,Intel Core i7,0,256,Intel,0
Razer,Ultrabook,16,Windows,1.29,1,1,352.4651472131677,Intel Core i7,0,512,Intel,0
HP,Netbook,4,Other,1.23,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,0
Dell,Gaming,16,Windows,4.36,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,0
Dell,Notebook,4,Windows,1.76,0,0,111.93520355955211,Intel Core i5,500,0,Intel,0
Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i3,500,0,Intel,0
Toshiba,Ultrabook,4,Windows,1.25,0,0,111.93520355955211,Intel Core i5,0,128,Intel,0
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i7,0,512,Intel,0
MSI,Gaming,8,Windows,2.4,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,0
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i5,0,0,Intel,0
Toshiba,Notebook,4,Windows,1.75,0,0,111.93520355955211,Other Intel Processor,0,128,Intel,0
Asus,2 in 1 Convertible,8,Windows,1.1,1,0,165.6321180513006,Intel Core i5,0,256,Intel,0
Dell,Notebook,4,Windows,1.76,0,0,111.93520355955211,Intel Core i3,500,0,Intel,0
Acer,Netbook,4,Other,1.35,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,0
Acer,Notebook,8,Windows,1.5,0,1,157.3505121487356,Intel Core i3,0,128,Intel,0
Razer,Gaming,32,Windows,3.49,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,0
Lenovo,Ultrabook,16,Windows,1.1,0,1,209.8006828649808,Intel Core i7,0,512,Intel,0
Asus,Notebook,4,Other,2.1,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,0
Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
Lenovo,Notebook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,0,256,Intel,0
Dell,Gaming,16,Windows,3.21,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,0
Asus,Gaming,16,Windows,2.9,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Toshiba,Notebook,4,Windows,2.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,0
Lenovo,Notebook,4,Other,1.5,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,0
Asus,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,128,0,Intel,0
Asus,Gaming,16,Windows,2.73,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,0
Dell,Gaming,32,Windows,4.42,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,0
HP,Notebook,8,Windows,2.63,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,0
Dell,Notebook,8,Windows,2.18,0,0,100.45466986113651,Intel Core i5,0,128,Intel,0
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,0,512,Intel,0
Dell,Notebook,4,Windows,2.18,0,0,141.21199808219862,Intel Core i7,0,256,AMD,0
HP,2 in 1 Convertible,4,Other,1.4,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,0
Asus,Ultrabook,8,Windows,1.45,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,0
HP,2 in 1 Convertible,8,Windows,1.28,1,0,165.6321180513006,Intel Core i5,0,256,Intel,0
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,0,512,Intel,0
HP,Notebook,4,Other,1.86,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,0
Asus,Gaming,16,Windows,2.1,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
Dell,Notebook,8,Other,2.83,0,0,127.33567457123111,Intel Core i7,1000,0,AMD,0
Lenovo,Ultrabook,8,Windows,1.96,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,0
Asus,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,0
Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,0,128,Intel,0
Asus,Notebook,4,Windows,2.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,0
HP,2 in 1 Convertible,8,Windows,1.28,1,0,165.6321180513006,Intel Core i7,0,256,Intel,0
Dell,Notebook,8,Windows,1.62,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,0
Lenovo,Notebook,4,Other,2.2,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,0
Lenovo,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,0
HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,0,256,AMD,0
Toshiba,Notebook,4,Windows,1.05,0,0,165.6321180513006,Intel Core i5,0,128,Intel,0
Lenovo,Gaming,8,Other,2.5,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,0
Dell,Ultrabook,16,Windows,1.29,1,0,276.053530085501,Intel Core i7,0,512,Intel,0
HP,Notebook,4,Windows,2.07,0,0,141.21199808219862,Intel Core i5,500,0,Intel,0
Toshiba,Ultrabook,8,Windows,1.2,0,0,117.82653006268643,Intel Core i5,0,256,Intel,0
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i7,0,256,Intel,0
Acer,Notebook,8,Windows,1.56,0,1,157.3505121487356,Intel Core i5,0,256,Intel,0
Dell,Workstation,8,Windows,2.23,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Lenovo,Notebook,4,Windows,2.38,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Lenovo,Notebook,4,Other,2.2,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,0
Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i7,0,256,Intel,0
Lenovo,Notebook,4,Windows,1.44,0,1,165.6321180513006,Intel Core i3,0,180,Intel,0
Samsung,Ultrabook,16,Windows,1.23,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,0
Dell,Ultrabook,8,Windows,1.6,0,0,176.23257360658386,Intel Core i7,0,256,Intel,0
Asus,Notebook,4,Other,2.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,0
Xiaomi,Ultrabook,8,Windows,1.28,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,0
Dell,Notebook,4,Windows,2.18,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,0
HP,Notebook,4,Windows,2.04,0,0,141.21199808219862,Intel Core i5,0,256,Intel,0
HP,2 in 1 Convertible,4,Windows,1.28,1,0,165.6321180513006,Intel Core i5,0,256,Intel,0
HP,2 in 1 Convertible,4,Windows,2.3,1,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Asus,Notebook,4,Windows,1.65,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,0
Lenovo,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Dell,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
HP,2 in 1 Convertible,4,Windows,1.28,1,0,165.6321180513006,Intel Core i5,0,256,Intel,0
Dell,Notebook,4,Other,2.18,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,0
Asus,Gaming,12,Windows,2.2,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,0
Acer,Netbook,4,Other,1.25,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,0
Lenovo,Notebook,4,Windows,2.8,0,0,106.11306214269258,AMD Processor,500,0,AMD,0
HP,Notebook,4,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,128,Intel,0
HP,2 in 1 Convertible,16,Windows,1.42,1,0,276.053530085501,Intel Core i7,0,256,Intel,0
Samsung,Ultrabook,8,Windows,1.17,0,0,146.86047800548656,Intel Core i7,0,256,Intel,0
Lenovo,Ultrabook,8,Windows,1.32,0,1,157.3505121487356,Intel Core i5,0,256,Intel,0
MSI,Gaming,16,Windows,2.43,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia,0
Toshiba,Notebook,8,Windows,1.05,0,0,165.6321180513006,Intel Core i5,0,256,Intel,0
Dell,Gaming,8,Other,2.62,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,0
Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,500,0,Intel,0
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,276.053530085501,Intel Core i7,0,512,Intel,0
Asus,Gaming,32,Windows,3.58,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,0
Dell,2 in 1 Convertible,16,Windows,1.22,1,0,165.6321180513006,Intel Core i7,0,256,Intel,0
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121487356,Intel Core i7,0,0,Intel,0
Lenovo,Notebook,8,Windows,1.95,0,1,141.21199808219862,Intel Core i5,0,512,Intel,0
LG,Ultrabook,16,Windows,1.08,1,1,141.21199808219862,Intel Core i7,0,512,Intel,0
HP,Netbook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,0,512,Intel,0
Acer,Notebook,4,Other,2.2,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,0
Lenovo,Notebook,8,Windows,2.6,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,0
LG,Ultrabook,8,Windows,0.98,1,1,157.3505121487356,Intel Core i7,0,512,Intel,0
Dell,Notebook,8,Windows,1.6,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
HP,Ultrabook,8,Windows,1.09,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,0
Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,0
HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,0
Acer,Notebook,4,Windows,2.4,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,0
Lenovo,Notebook,4,Windows,1.44,0,0,165.6321180513006,Intel Core i5,0,128,Intel,0
HP,Notebook,8,Windows,1.49,0,0,165.6321180513006,Intel Core i5,0,256,Intel,0
MSI,Gaming,16,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Dell,Gaming,16,Windows,2.6,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,0
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,0
HP,Ultrabook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,AMD,0
HP,Ultrabook,8,Windows,1.39,1,0,276.053530085501,Intel Core i7,0,256,Intel,0
Toshiba,Notebook,16,Windows,2.4,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,0
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321180513006,Intel Core i5,0,512,Intel,0
Dell,Notebook,4,Windows,1.95,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i7,0,256,Intel,0
HP,Notebook,8,Windows,2.31,0,0,141.21199808219862,Intel Core i5,0,256,Intel,0
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,0
HP,Notebook,4,Windows,1.95,0,0,111.93520355955211,Intel Core i5,500,0,Intel,0
Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,0
HP,Ultrabook,4,Windows,1.26,0,0,176.23257360658386,Intel Core i5,500,0,Intel,0
HP,Notebook,4,Other,1.86,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,0
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.053530085501,Intel Core i7,0,1000,Intel,0
Toshiba,Notebook,4,Windows,1.47,0,1,157.3505121487356,Intel Core i5,0,128,Intel,0
HP,Netbook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i5,0,256,Intel,0
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,0
MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
Dell,Gaming,16,Windows,4.36,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia,0
HP,Gaming,8,Windows,2.75,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,0
Asus,Notebook,4,Windows,2.8,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia,0
Acer,Notebook,4,Windows,2.23,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Toshiba,Notebook,8,Windows,2.2,0,0,100.45466986113651,Intel Core i5,0,256,Intel,0
Lenovo,2 in 1 Convertible,8,Windows,1.1,1,1,194.94753717542463,Other Intel Processor,0,256,Intel,0
Lenovo,Gaming,16,Windows,2.5,0,1,141.21199808219862,AMD Processor,1000,512,AMD,0
Dell,Ultrabook,8,Windows,1.36,1,0,176.23257360658386,Intel Core i5,0,256,Intel,0
Lenovo,Notebook,8,Other,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Dell,Notebook,4,Windows,2.36,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,0
Acer,Notebook,4,Other,1.68,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,0
HP,Workstation,8,Windows,2.0,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,0
Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121487356,Intel Core i7,0,256,Intel,0
Toshiba,Notebook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,0
Asus,2 in 1 Convertible,8,Other,1.2,0,0,176.23257360658386,Other Intel Processor,0,0,Intel,0
Lenovo,Ultrabook,8,Windows,1.7,0,1,157.3505121487356,Intel Core i7,0,256,Intel,0
Dell,Gaming,16,Windows,4.36,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,0
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,165.6321180513006,Intel Core i5,0,256,Intel,0
HP,2 in 1 Convertible,4,Windows,1.45,1,0,135.0942111925629,Other Intel Processor,0,256,Intel,0
Dell,Ultrabook,8,Windows,1.3,0,0,276.053530085501,Intel Core i7,0,256,Intel,0
Acer,2 in 1 Convertible,4,Other,1.25,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,0
Toshiba,Notebook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,0
Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i5,0,256,Intel,0
Acer,Notebook,12,Windows,2.4,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,0
Toshiba,Ultrabook,8,Windows,1.1,1,0,176.23257360658386,Intel Core i7,0,512,Intel,0
HP,Notebook,8,Windows,2.04,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,0
Dell,Notebook,4,Other,2.25,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,0
Dell,Notebook,4,Windows,1.9,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
HP,Notebook,4,Windows,2.04,0,0,141.21199808219862,Intel Core i3,500,0,Intel,0
Dell,Gaming,32,Windows,4.42,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,0
Dell,2 in 1 Convertible,16,Windows,1.22,1,0,276.053530085501,Intel Core i7,0,512,Intel,0
Dell,Ultrabook,8,Windows,1.5,1,0,209.8006828649808,Intel Core i7,0,256,Intel,0
Dell,Gaming,32,Windows,4.42,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Toshiba,Notebook,8,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
Asus,Gaming,16,Windows,2.73,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
HP,Notebook,8,Windows,2.04,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,0
Lenovo,Notebook,4,Windows,1.7,0,0,111.93520355955211,Intel Core i5,0,0,Intel,0
Asus,2 in 1 Convertible,16,Windows,2.3,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia,0
HP,Notebook,6,Windows,2.04,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,0
Asus,Gaming,16,Windows,2.99,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Dell,2 in 1 Convertible,12,Windows,2.19,1,1,141.21199808219862,Intel Core i7,0,512,Intel,0
Toshiba,Notebook,4,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,128,Intel,0
Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,AMD Processor,0,256,AMD,0
Fujitsu,Notebook,4,Windows,2.3,0,0,100.45466986113651,Intel Core i5,0,256,Intel,0
Toshiba,Notebook,4,Windows,1.75,0,0,111.93520355955211,Intel Core i5,500,0,Intel,0
Dell,Notebook,4,Windows,2.25,0,0,100.45466986113651,Intel Core i5,500,0,AMD,0
HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,0
Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
Dell,Notebook,8,Windows,2.36,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,0
Dell,Notebook,8,Windows,1.6,0,0,157.3505121487356,Intel Core i5,0,128,Intel,0
HP,Netbook,8,Windows,0.97,0,0,176.23257360658386,Other Intel Processor,0,512,Intel,0
HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i3,1000,128,AMD,0
Lenovo,Notebook,4,Other,1.9,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,0
Lenovo,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,0,256,Intel,0
Dell,2 in 1 Convertible,8,Windows,1.68,1,0,165.6321180513006,Intel Core i5,0,256,Intel,0
Asus,Notebook,8,Windows,1.4,0,0,276.053530085501,Intel Core i5,0,256,Intel,0
HP,Ultrabook,8,Windows,1.11,1,1,165.6321180513006,Intel Core i7,0,256,Intel,0
Acer,Notebook,4,Windows,2.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,0
Asus,Gaming,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,0
HP,Ultrabook,8,Windows,1.48,0,0,157.3505121487356,Intel Core i7,0,512,Intel,0
Acer,Gaming,8,Windows,2.7,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,0
HP,Notebook,8,Windows,1.34,0,1,165.6321180513006,Intel Core i5,0,256,Intel,0
Dell,Notebook,4,Windows,2.18,0,0,100.45466986113651,Intel Core i3,0,128,Intel,0
HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i5,500,0,Intel,0
Toshiba,Notebook,4,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,128,Intel,0
HP,Notebook,4,Windows,1.48,0,0,111.93520355955211,Intel Core i5,0,256,Intel,0
HP,Notebook,4,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
HP,Ultrabook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i7,0,256,Intel,0
HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,0
HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i3,500,0,Intel,0
Dell,Gaming,8,Windows,2.65,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,0
HP,Ultrabook,4,Windows,1.26,0,0,176.23257360658386,Intel Core i5,500,0,Intel,0
HP,Notebook,4,Windows,1.48,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121487356,Intel Core i7,0,256,Intel,0
HP,Notebook,4,Windows,1.49,0,0,117.82653006268643,Intel Core i3,500,0,Intel,0
Toshiba,Notebook,8,Windows,1.5,0,0,117.82653006268643,Intel Core i5,0,256,Intel,0
HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i3,0,256,Intel,0
Lenovo,Notebook,16,Windows,2.4,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,0
Toshiba,Notebook,8,Windows,1.47,0,1,157.3505121487356,Intel Core i5,0,256,Intel,0
HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i7,0,256,Intel,0
Dell,2 in 1 Convertible,4,Windows,2.08,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,0
Toshiba,Ultrabook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,0
HP,Notebook,8,Windows,1.11,0,1,165.6321180513006,Intel Core i5,0,256,Intel,0
HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,0
Dell,Notebook,8,Windows,2.09,0,0,141.21199808219862,Intel Core i5,500,0,Intel,0
HP,Ultrabook,4,Windows,1.26,0,0,125.36742798669837,Intel Core i5,0,256,Intel,0
HP,Notebook,4,Windows,2.31,0,0,111.93520355955211,Intel Core i5,500,0,Intel,0
HP,Notebook,4,Windows,1.95,0,0,111.93520355955211,Intel Core i5,500,0,Intel,0
Dell,Ultrabook,8,Windows,1.29,1,0,276.053530085501,Intel Core i5,0,256,Intel,0
HP,Notebook,8,Windows,2.63,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,0
HP,Notebook,4,Windows,1.64,0,0,111.93520355955211,Intel Core i5,0,256,Intel,0
Acer,Notebook,6,Windows,2.1,0,0,100.45466986113651,AMD Processor,1000,0,AMD,0
MSI,Gaming,8,Windows,2.7,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,0
HP,Notebook,8,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,Intel,0
HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,0,256,Intel,0
HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Toshiba,Ultrabook,8,Windows,1.47,0,1,157.3505121487356,Intel Core i7,0,256,Intel,0
Dell,Notebook,8,Windows,2.09,0,0,141.21199808219862,Intel Core i5,0,256,Intel,0
HP,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,141.21199808219862,Intel Core i7,0,256,Intel,0
Vero,Notebook,2,Windows,1.45,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,0
Toshiba,Notebook,16,Windows,2.4,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,0
Lenovo,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,0,256,Intel,0
HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,500,0,Intel,0
HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,500,256,Intel,0
HP,Notebook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i5,0,256,Intel,0
MSI,Gaming,16,Windows,3.78,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Lenovo,Gaming,16,Windows,4.6,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,0
Asus,Netbook,4,Other,1.2,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,0
Lenovo,Notebook,16,Windows,1.1,0,1,209.8006828649808,Intel Core i7,0,256,Intel,0
HP,Notebook,8,Windows,1.91,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,0
Dell,2 in 1 Convertible,8,Windows,2.3,1,1,141.21199808219862,Intel Core i5,0,256,Intel,0
HP,Notebook,4,Windows,2.04,0,0,100.45466986113651,Intel Core i5,0,256,Intel,0
Dell,Ultrabook,16,Windows,1.2,1,0,276.053530085501,Intel Core i7,0,1000,Intel,0
HP,Notebook,4,Windows,2.31,0,0,100.45466986113651,Intel Core i3,500,0,Intel,0
HP,Notebook,4,Other,1.96,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
Acer,Notebook,8,Windows,2.4,0,0,100.45466986113651,AMD Processor,1000,0,AMD,0
Dell,2 in 1 Convertible,12,Windows,1.6,1,1,165.6321180513006,Intel Core i7,0,256,Intel,0
MSI,Gaming,16,Windows,2.94,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,0
HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i7,0,256,Intel,0
Asus,Gaming,16,Other,4.0,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,0
Dell,Notebook,4,Windows,2.25,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,0
Dell,Notebook,16,Windows,2.32,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,0
MSI,Gaming,16,Windows,1.8,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,0
Dell,Ultrabook,8,Windows,1.29,0,0,165.6321180513006,Intel Core i7,0,256,Intel,0
Asus,Gaming,64,Windows,3.58,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,0
Dell,2 in 1 Convertible,8,Windows,1.62,1,0,165.6321180513006,Intel Core i7,0,256,Intel,0
Dell,Gaming,16,Windows,3.21,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia,0
Apple,Ultrabook,8,Mac,0.92,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,0
Dell,Notebook,4,Windows,2.06,0,0,100.45466986113651,Intel Core i3,500,0,Intel,0
HP,Notebook,4,Windows,2.31,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i5,0,256,Intel,0
HP,Notebook,8,Windows,1.49,0,0,165.6321180513006,Intel Core i7,0,256,Intel,0
Lenovo,Ultrabook,8,Windows,1.3,1,1,176.23257360658386,Intel Core i7,0,256,Intel,0
Lenovo,Notebook,8,Windows,3.0,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,0
Lenovo,Notebook,4,Windows,2.3,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,0
MSI,Gaming,16,Windows,3.78,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,0
Lenovo,Notebook,4,Windows,2.1,0,0,100.45466986113651,Intel Core i5,500,0,Intel,0
HP,Notebook,4,Windows,2.31,0,0,141.21199808219862,Intel Core i5,500,0,Intel,0
Lenovo,Ultrabook,8,Windows,0.99,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,0
Lenovo,Gaming,32,Windows,4.6,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,0
Lenovo,2 in 1 Convertible,4,Windows,0.69,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,0
HP,Ultrabook,16,Windows,1.3,0,1,331.2642361026012,Intel Core i7,0,512,Intel,0
Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,0,256,Intel,0
HP,Notebook,4,Windows,1.54,0,0,157.3505121487356,Intel Core i5,500,0,Intel,0
HP,Workstation,8,Windows,1.9,0,0,141.21199808219862,Intel Core i7,0,256,AMD,0
Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i5,0,180,Intel,0
